Date,Price,Action,TradeShares,Shares,Balance,TotalValue,BaselineValue,Confidence
2012-03-26,56.84259033203125,Hold,0,2677,56.129717092238366,151550.40234257898,147002.40474542513,0.6610671877861023
2012-03-27,58.33846664428711,Hold,0,2677,56.129717092238366,155537.14349105893,150870.00532913912,0.9971566200256348
2012-03-28,58.13448715209961,Hold,0,2677,56.129717092238366,154993.5066754431,150342.61466415806,0.9990307092666626
2012-03-29,57.18257522583008,Hold,0,2677,56.129717092238366,152456.51453572235,147881.438501717,0.9992998838424683
2012-03-30,57.72652053833008,Hold,0,2677,56.129717092238366,153906.21271069793,149287.8136083332,0.9997237324714661
2012-04-02,57.86250305175781,Hold,0,2677,56.129717092238366,154268.6270876851,149639.39752205592,0.9997785687446594
2012-04-03,57.79452133178711,Hold,0,2677,56.129717092238366,154087.44531608335,149463.63022252292,0.9996310472488403
2012-04-05,56.50261688232422,Hold,0,2677,56.129717092238366,150644.3206497058,146123.4005779273,0.9993778467178345
2012-04-06,56.978599548339844,Hold,0,2677,56.129717092238366,151912.88788686323,147354.05769966726,0.9991956353187561
2012-04-09,56.43464279174805,Hold,0,2677,56.129717092238366,150463.1592116175,145947.653004257,0.9985472559928894
2012-04-10,55.75469970703125,Hold,0,2677,56.129717092238366,148651.00599262782,144189.6545321927,0.9980822801589966
2012-04-11,56.02668380737305,Hold,0,2677,56.129717092238366,149375.88558038577,144892.87167429485,0.9971553087234497
2012-04-12,56.162662506103516,Hold,0,2677,56.129717092238366,149738.28979061623,145244.4457250862,0.9865325689315796
2012-04-13,57.72652053833008,Hold,0,2677,56.129717092238366,153906.21271069793,149287.8136083332,0.9495857357978821
2012-04-16,57.72652053833008,Hold,0,2677,56.129717092238366,153906.21271069793,149287.8136083332,0.9477012753486633
2012-04-17,56.978599548339844,Hold,0,2677,56.129717092238366,151912.88788686323,147354.05769966726,0.8818478584289551
2012-04-18,57.79452133178711,Hold,0,2677,56.129717092238366,154087.44531608335,149463.63022252292,0.5049728155136108
2012-04-19,58.33846664428711,Hold,0,2677,56.129717092238366,155537.14349105893,150870.00532913912,0.5701952576637268
2012-04-20,57.31855392456055,Hold,0,2677,56.129717092238366,152818.9187459528,148233.01255250836,0.8477074503898621
2012-04-23,57.31855392456055,Hold,0,2677,56.129717092238366,152818.9187459528,148233.01255250836,0.8621677756309509
2012-04-24,57.522525787353516,Hold,0,2677,56.129717092238366,153362.5352280552,148760.38349162674,0.9233474731445312
2012-04-25,57.25055694580078,Hold,0,2677,56.129717092238366,152637.69630732413,148057.20580124998,0.9317483901977539
2012-04-26,57.11457443237305,Hold,0,2677,56.129717092238366,152275.28193033696,147705.62188752726,0.9344560503959656
2012-04-27,58.47446060180664,Hold,0,2677,56.129717092238366,155899.58836831627,151221.61883165588,0.9376415014266968
2012-04-30,59.01839065551758,Hold,0,2677,56.129717092238366,157349.24587626496,152627.95448654672,0.9357464909553528
2012-05-02,60.106300354003906,Hold,0,2677,56.129717092238366,160248.69305999976,155440.75401443586,0.7055649161338806
2012-05-03,60.44626235961914,Hold,0,2677,56.129717092238366,161154.74425260277,156319.72859313965,0.9976080656051636
2012-05-04,59.562355041503906,Hold,0,2677,56.129717092238366,158798.99488502418,154034.37890781966,0.976996123790741
2012-05-07,58.20248031616211,Hold,0,2677,56.129717092238366,155174.71894731504,150518.41155248508,0.9807654023170471
2012-05-08,57.38655471801758,Hold,0,2677,56.129717092238366,153000.1513513382,148408.82916669807,0.980967104434967
2012-05-09,57.522525787353516,Hold,0,2677,56.129717092238366,153362.5352280552,148760.38349162674,0.985798716545105
2012-05-10,57.99848556518555,Hold,0,2677,56.129717092238366,154631.04146467228,149990.9814357786,0.9902517795562744
2012-05-11,58.13448715209961,Hold,0,2677,56.129717092238366,154993.5066754431,150342.61466415806,0.9903708100318909
2012-05-14,58.06649398803711,Hold,0,2677,56.129717092238366,154812.29440357114,150166.81777583103,0.9885025024414062
